-0.021556,0.006885,0.057764
-0.040718,0.001084,0.046572
-0.023092,0.019916,0.017836
-0.032544,-0.007472,0.021113
-0.027485,0.010544,0.024994
-0.027732,-0.025778,0.023444
-0.027999,-0.023063,0.023023
-0.030694,0.016789,0.021795
-0.016864,0.019176,0.018062
-0.036476,0.022165,0.023292
-0.028086,-0.002068,0.023278
-0.035704,0.009624,0.021217
-0.032023,0.024205,0.023494
-0.028639,0.014858,0.023077
-0.028652,0.018539,0.023119
-0.116028,0.019149,0.126707
-0.021483,-0.019085,0.037044
-0.027532,-0.001197,0.024557
-0.012654,0.019658,0.019528
-0.020357,-0.033202,0.040349
-0.033779,0.022307,0.023060
-0.022448,0.019808,0.016907
-0.031353,0.017854,0.021626
-0.028304,0.012767,0.023262
-0.027552,0.012868,0.024885
-0.071638,0.028441,0.077660
-0.034053,0.014605,0.021127
-0.033164,0.004378,0.021153
-0.024700,-0.013370,0.035362
-0.027314,-0.000420,0.025130
-0.031309,0.007362,0.021505
-0.026144,-0.011251,0.034117
-0.028945,-0.010936,0.030898
-0.027707,-0.021961,0.058085
-0.029141,-0.020562,0.030743
-0.029188,-0.011704,0.022367
-0.028101,0.014072,0.023597
-0.024120,0.020110,0.019371
-0.034710,0.010219,0.021055
-0.042065,0.028686,0.026056
-0.027884,0.018724,0.027084
-0.030355,0.003648,0.021833
-0.027277,-0.016997,0.031044
-0.032543,-0.007811,0.021109
-0.027048,-0.024085,0.025276
-0.032315,0.005770,0.021314
-0.015550,0.019603,0.031213
-0.029792,-0.014852,0.021940
-0.029940,-0.015866,0.030796
-0.026637,0.019568,0.038432
-0.030145,-0.032884,0.030588
-0.093775,0.028340,0.098865
-0.027651,-0.021289,0.023762
-0.032785,0.015266,0.021351
-0.015929,0.019613,0.029035
-0.029956,0.002984,0.022078
-0.027335,0.004611,0.025193
-0.031637,0.016094,0.021556
-0.046571,0.028576,0.049225
-0.070242,0.025293,0.088236
-0.016076,-0.021811,0.039258
-0.019340,0.019550,0.042356
-0.027537,-0.001496,0.026356
-0.017743,0.017834,0.028397
-0.020456,0.019671,0.016903
-0.034103,-0.005205,0.020875
-0.030041,-0.001247,0.021966
-0.011075,0.020694,0.021220
-0.028077,-0.013364,0.027674
-0.031932,0.017257,0.021520
-0.027507,-0.018733,0.024197
-0.027338,-0.008008,0.024891
-0.031622,-0.021987,0.021092
-0.032581,0.001003,0.021210
-0.030926,-0.014762,0.021299
-0.030000,-0.012662,0.021837
-0.021406,0.019649,0.021539
-0.027369,-0.013512,0.024680
-0.025563,-0.034826,0.030109
-0.023532,-0.036322,0.035679
-0.022564,0.019550,0.042356
-0.030608,-0.007099,0.021526
-0.023815,0.020007,0.019127
-0.029623,-0.005351,0.022177
-0.017436,0.017803,0.034964
-0.016738,0.017864,0.022061
-0.025560,-0.015994,0.034868
-0.013424,0.019649,0.021539
-0.029134,0.003055,0.022602
-0.016892,0.018902,0.023572
-0.033334,-0.020850,0.020814
-0.020041,-0.041463,0.037710
-0.011096,0.019683,0.021955
-0.022900,-0.009179,0.045636
-0.030483,0.012000,0.021865
-0.031639,-0.018079,0.021137
-0.012956,0.019637,0.024016
-0.028509,0.008450,0.023073
-0.012517,0.019649,0.021539
-0.027480,-0.012577,0.024411
-0.030782,-0.014265,0.021329
-0.038369,0.019468,0.059634
-0.027553,0.000192,0.026386
-0.027337,0.017836,0.025509
-0.028506,0.007713,0.023065
-0.027440,0.013816,0.025175
-0.017466,0.017863,0.022276
-0.026689,-0.030112,0.030557
-0.027380,0.002183,0.025018
-0.043983,0.028682,0.026817
-0.027392,0.015266,0.025944
-0.027293,-0.018963,0.024754
-0.033080,-0.014679,0.020933
-0.028094,-0.017053,0.022991
-0.032841,0.025780,0.023250
-0.015697,0.018984,0.021176
-0.015516,0.019317,0.021175
-0.031193,0.014600,0.021613
-0.014309,0.019636,0.024248
-0.028542,0.018226,0.023185
-0.025242,-0.035834,0.030338
-0.013464,0.019656,0.019994
-0.028605,0.021100,0.023745
-0.028617,-0.023710,0.022568
-0.013170,0.019616,0.028376
-0.013233,0.019655,0.020155
